,2014,4/30/2014 0:00,1,Miscellaneous,65,36.114983,-121.1288
CEDAR,2013,5/1/2013 0:00,2,Debris Burning,65,40.012,-121.614117
CRAM,2012,4/6/2012 0:00,,Debris Burning,64.2,41.56625,-122.5574
YOSEMITE,2011,8/28/2011 0:00,,Miscellaneous,64,35.570129,-120.47245
BALD,2013,8/19/2013 0:00,1,Miscellaneous,64,35.02083333,-118.2786111
LATROBE,2010,9/27/2010 0:00,1,Miscellaneous,64,38.605554,-121.057307
MAIN,2013,7/13/2013 0:00,,Missing/Undefined,64,33.01757,-116.902938
ROCK,2010,8/13/2010 0:00,5,Arson,63,39.9941667,-121.279444
BORDER 12,2010,10/10/2010 0:00,0,Debris Burning,63,32.58319,-116.570149
BUCKHORN,2011,9/10/2011 0:00,1,Lightning,63,35.04972222,-120.1233333
FRECCERO,2011,9/7/2011 0:00,,Children,63,38.18,-120.57
IVERSON,2012,8/6/2012 0:00,,Miscellaneous,63,36.551164,-121.392874
COLLIER,2013,6/3/2013 0:00,0,Equipment Use,63,38.220083,-121.13425
HARDING,2014,7/29/2014 0:00,23,Lightning,63,39.61138889,-120.3186111
,2013,6/18/2013 0:00,,Missing/Undefined,62.5,34.39643924,-118.8600953
CHAGOOPA,2013,8/18/2013 0:00,71,Lightning,62,36.45701,-118.41698
GALE,2013,7/4/2013 0:00,0,Miscellaneous,62,36.181367,-120.0852
TEJON,2014,8/4/2014 0:00,0,Missing/Undefined,62,35.9044,-118.9239
HERSHEY,2010,7/18/2010 0:00,,Lightning,62,35.912493,-118.767872
NELSON 3,2014,9/21/2014 0:00,2,Missing/Undefined,62,39.025143,-123.180985
SANTA,2010,8/6/2010 0:00,0,Missing/Undefined,62,37.171692,-120.176187
,2011,5/3/2011 0:00,,Equipment Use,61.5,34.7038,-118.2761
WLDCAT FIRE,2011,8/29/2011 0:00,0,Equipment Use,61,32.99075,-116.839089
JAYNE,2011,9/4/2011 0:00,,Miscellaneous,61,36.136667,-120.390278
BORDER 6,2012,5/16/2012 0:00,2,Missing/Undefined,61,32.613238,-116.428074
