NWCG_REPORTING_UNIT_NAME,DURATION,STAT_CAUSE_DESCR,FIRE_SIZE,LATITUDE,LONGITUDE
Tehama-Glenn Unit,,Missing/Undefined,0.01,40.01,-122.451944
Sonoma-Lake Napa Unit,,Miscellaneous,2,38.134153,-122.476424
Santa Clara Unit,0,Miscellaneous,4,37.956833,-122.173
Nevada-Yuba-Placer Unit,0,Missing/Undefined,0.1,39.301061,-121.449804
San Bernardino Unit,,Missing/Undefined,0.1,34.384872,-117.37699
Sonoma-Lake Napa Unit,,Missing/Undefined,0.01,38.29515,-122.434083
Nevada-Yuba-Placer Unit,0,Miscellaneous,3,39.294109,-121.482917
Ventura County Fire Department,,Missing/Undefined,0.1,34.666666,-119.166666
Ventura County Fire Department,,Miscellaneous,0.12,34.733333,-118.916666
Six Rivers National Forest,1,Debris Burning,0.1,41.28583333,-123.5775
Angeles National Forest,0,Equipment Use,0.1,34.65861111,-118.7552778
Eldorado National Forest,,Campfire,0.1,38.96527778,-120.3669444
Hoopa Valley Tribe,0,Arson,2,41.0364,-123.7036
Shasta-Trinity Unit,0,Equipment Use,0.1,40.598528,-122.900511
Amador-El Dorado Unit,0,Miscellaneous,0.01,38.89794,-120.892199
Siskiyou Unit,,Equipment Use,0.34,41.3,-122.316666
Sonoma-Lake Napa Unit,,Equipment Use,5,38.264674,-122.790422
San Benito-Monterey Unit,,Children,2.7,36.28732,-121.844091
Nevada-Yuba-Placer Unit,0,Missing/Undefined,6.5,39.297328,-121.355064
Shasta-Trinity Unit,0,Missing/Undefined,0.02,40.868367,-121.694567
Angeles National Forest,0,Miscellaneous,0.25,34.28166667,-118.3086111
Klamath National Forest,0,Miscellaneous,0.06,41.86388889,-123.2480556
Hoopa Valley Tribe,0,Arson,0.1,41.0528,-123.6814
Redwood National Park,1,Lightning,2,41.4428,-124.0172
Fresno-Kings Unit,0,Debris Burning,0.12,36.66331,-119.785885
San Mateo-Santa Cruz Unit,,Missing/Undefined,0.05,36.987463,-122.030218
Merced-Mariposa Unit,,Arson,0.1,37.303037,-119.5806
Butte Unit,0,Miscellaneous,1.58,39.486023,-121.372896
Mendocino Unit,0,Miscellaneous,0.1,39.429258,-123.780246
Merced-Mariposa Unit,0,Debris Burning,0.1,37.403783,-120.585733
Siskiyou Unit,0,Missing/Undefined,0.1,41.825833,-122.4951
Merced-Mariposa Unit,0,Missing/Undefined,0.1,37.352747,-119.603409
Monte Vista Unit,,Equipment Use,0.01,32.578645,-116.629059
Amador-El Dorado Unit,0,Miscellaneous,0.1,38.576914,-120.682761
Merced-Mariposa Unit,,Arson,0.2,37.303037,-119.5806
San Bernardino Unit,,Debris Burning,0.3,34.365141,-117.414569
Merced-Mariposa Unit,0,Arson,0.2,37.279332,-119.535167
Merced-Mariposa Unit,0,Missing/Undefined,0.1,37.30589,-119.583385
San Bernardino Unit,,Missing/Undefined,0.01,36.797405,-118.196281
Siskiyou Unit,0,Arson,0.05,41.4519,-122.901917
Butte Unit,0,Miscellaneous,0.38,39.698517,-121.778083
Nevada-Yuba-Placer Unit,0,Missing/Undefined,2,39.256914,-121.352048
Shasta-Trinity Unit,1,Arson,1,40.588583,-123.069617
Tahoe National Forest,2,Lightning,1.7,39.48583333,-121.0783333
Central California Agency,0,Miscellaneous,0.1,39.793808,-123.245814
Hoopa Valley Tribe,0,Arson,0.1,41.06,-123.6864
Hoopa Valley Tribe,0,Arson,0.1,41.0817,-123.6928
Hoopa Valley Tribe,0,Arson,0.1,41.0236,-123.6606
Hoopa Valley Tribe,0,Arson,0.1,41.0375,-123.6642
Merced-Mariposa Unit,,Miscellaneous,0.25,37.083727,-121.101483
Nevada-Yuba-Placer Unit,,Debris Burning,0.01,39.334058,-121.406163
San Bernardino Unit,,Miscellaneous,0.02,36.5902,-118.0574
Riverside Unit,0,Smoking,0.1,33.77303,-116.963161
Riverside Unit,0,Missing/Undefined,1,33.609316,-114.722908
Tuolumne-Calaveras Unit,,Debris Burning,0.01,38.3991,-120.526302
Nevada-Yuba-Placer Unit,,Debris Burning,0.1,39.265626,-120.914868
Sonoma-Lake Napa Unit,,Miscellaneous,0.01,38.401494,-122.209311
Humboldt-Del Norte Unit,,Missing/Undefined,0.05,41.069023,-124.14093
Butte Unit,0,Debris Burning,0.1,39.347171,-121.659924
Humboldt-Del Norte Unit,0,Arson,0.01,41.061609,-124.140347
Nevada-Yuba-Placer Unit,,Debris Burning,0.1,39.26793,-121.085202
Shasta-Trinity Unit,0,Missing/Undefined,0.2,40.504949,-122.33914
Amador-El Dorado Unit,,Debris Burning,0.01,38.616264,-120.745111
Hoopa Valley Tribe,0,Arson,0.1,41.0528,-123.67
Central California District,0,Campfire,0.1,38.2471,-119.203597
Merced-Mariposa Unit,0,Miscellaneous,0.01,36.922939,-119.830609
Nevada-Yuba-Placer Unit,0,Equipment Use,0.01,39.294741,-121.404332
Riverside Unit,0,Missing/Undefined,1,33.708304,-116.180853
Butte Unit,0,Equipment Use,104,39.85486,-121.903718
Tuolumne-Calaveras Unit,0,Lightning,0.01,38.348833,-120.467433
Tuolumne-Calaveras Unit,0,Lightning,3.6,38.371,-120.404833
San Luis Obispo Unit,,Miscellaneous,0.1,35.580748,-120.689508
Sonoma-Lake Napa Unit,0,Miscellaneous,0.09,38.5101,-122.911033
Amador-El Dorado Unit,,Missing/Undefined,1,38.662616,-121.35512
Butte Unit,0,Debris Burning,0.1,39.420517,-121.836633
Klamath National Forest,1,Miscellaneous,0.3,41.85694444,-123.1630556
Klamath National Forest,1,Arson,0.1,41.78972222,-123.3838889
Eldorado National Forest,,Lightning,0.1,38.68805556,-120.4997222
Redwood National Park,0,Equipment Use,1,41.13355,-123.883397
Santa Monica Mountains National Recreation Area,0,Missing/Undefined,0.5,34.15125,-118.67856
Merced-Mariposa Unit,,Miscellaneous,5.81,37.326111,-119.7725
Monte Vista Unit,0,Missing/Undefined,0.71,33.173531,-117.189962
Sonoma-Lake Napa Unit,,Miscellaneous,0.4,39.06552,-122.622323
San Mateo-Santa Cruz Unit,0,Miscellaneous,6.7,37.46381,-122.298
Tuolumne-Calaveras Unit,0,Miscellaneous,6,38.148566,-120.825873
San Mateo-Santa Cruz Unit,0,Miscellaneous,0.01,37.003519,-121.85543
Merced-Mariposa Unit,0,Missing/Undefined,0.5,37.356709,-120.588238
Butte Unit,,Miscellaneous,0.01,39.736782,-121.684333
Butte Unit,1,Powerline,860,39.879874,-121.919264
Monte Vista Unit,,Missing/Undefined,0.71,33.283333,-117.316666
Merced-Mariposa Unit,0,Miscellaneous,0.25,37.187537,-120.971607
San Mateo-Santa Cruz Unit,,Equipment Use,0.01,37.584904,-122.357693
Santa Clara Unit,0,Missing/Undefined,1,37.878667,-121.769833
Butte Unit,0,Debris Burning,1,39.581408,-121.696024
Fresno-Kings Unit,0,Missing/Undefined,0.01,36.707339,-119.681999
Amador-El Dorado Unit,0,Miscellaneous,4.2,38.474441,-121.171168
Merced-Mariposa Unit,0,Missing/Undefined,0.08,37.12726,-120.193037
Amador-El Dorado Unit,,Debris Burning,0.01,38.73515,-120.752769
Nevada-Yuba-Placer Unit,0,Missing/Undefined,0.01,38.942277,-121.094473
Riverside Unit,0,Smoking,0.01,33.816358,-116.401223
Butte Unit,0,Debris Burning,1,39.392473,-121.678615
Nevada-Yuba-Placer Unit,0,Missing/Undefined,0.1,39.45536,-121.246866
Lassen National Forest,0,Lightning,0.1,40.39972222,-121.3497222
Plumas National Forest,1,Lightning,0.26,39.87638889,-120.2105556
Sequoia National Forest,0,Lightning,0.01,35.72527778,-118.5625
Sequoia National Forest,1,Lightning,0.1,35.85166667,-118.5363889
Shasta-Trinity National Forest,0,Campfire,0.1,41.28083333,-122.3866667
Shasta-Trinity National Forest,0,Campfire,0.1,41.15055556,-122.7513889
Six Rivers National Forest,,Miscellaneous,1,40.47638889,-123.595
Sequoia National Forest,0,Lightning,0.1,35.72888889,-118.5427778
Hoopa Valley Tribe,0,Arson,0.1,41.0767,-123.6967
Hoopa Valley Tribe,0,Missing/Undefined,0.1,41.0267,-123.6625
Hoopa Valley Tribe,0,Missing/Undefined,0.1,41.0558,-123.6797
Hoopa Valley Tribe,1,Missing/Undefined,0.1,41.0256,-123.5647
Nevada-Yuba-Placer Unit,0,Miscellaneous,0.01,39.104847,-120.9499
Shasta-Trinity Unit,0,Missing/Undefined,0.3,40.43865,-122.27067
Butte Unit,0,Miscellaneous,0.01,39.815903,-121.90911
Riverside Unit,0,Debris Burning,0.01,33.569839,-116.008712
Humboldt-Del Norte Unit,0,Miscellaneous,0.1,40.151683,-123.807233
Humboldt-Del Norte Unit,0,Miscellaneous,0.1,41.064953,-124.150186
Sonoma-Lake Napa Unit,0,Missing/Undefined,3,38.480553,-122.608377
Nevada-Yuba-Placer Unit,0,Miscellaneous,0.01,39.227809,-121.378395
Nevada-Yuba-Placer Unit,0,Missing/Undefined,1,38.930206,-121.246836
Sonoma-Lake Napa Unit,0,Miscellaneous,0.5,38.711419,-122.839412
Butte Unit,0,Lightning,0.25,39.465211,-121.688424
Orange County Fire Department,,Missing/Undefined,0.25,33.650694,-117.950323
Sonoma-Lake Napa Unit,,Miscellaneous,1.3,39.116367,-122.89605
Mendocino Unit,0,Missing/Undefined,3,39.1403,-123.312867
Sonoma-Lake Napa Unit,,Missing/Undefined,0.01,38.98022,-122.74265
Butte Unit,0,Miscellaneous,0.1,39.792842,-121.579612
Tahoe National Forest,0,Campfire,0.5,39.40444444,-120.9044444
Hoopa Valley Tribe,0,Arson,0.1,41.0783,-123.69
Northern California District,2,Lightning,0.1,41.1608,-120.0756
Yosemite National Park,1,Lightning,0.1,37.83025,-119.57448
Yosemite National Park,8,Lightning,38,37.70687,-119.63982
Sonoma-Lake Napa Unit,,Missing/Undefined,0.01,38.356604,-121.986354
Butte Unit,0,Missing/Undefined,0.01,39.431271,-121.537454
Monte Vista Unit,,Missing/Undefined,1,33.256782,-116.348065
Santa Clara Unit,0,Debris Burning,0.25,36.991667,-121.518333
Tuolumne-Calaveras Unit,0,Missing/Undefined,0.1,38.297208,-120.279376
Fresno-Kings Unit,0,Arson,0.1,36.547023,-119.598094
Merced-Mariposa Unit,0,Miscellaneous,0.01,37.015924,-120.124898
Riverside Unit,0,Missing/Undefined,0.01,33.789728,-117.255233
Amador-El Dorado Unit,,Missing/Undefined,0.01,38.691628,-121.372908
Tuolumne-Calaveras Unit,,Miscellaneous,0.2,37.61761916,-120.9385702
Lassen National Forest,0,Campfire,0.25,40.69361111,-121.3747222
San Bernardino National Forest,,Miscellaneous,0.25,34.16277778,-117.235
Tahoe National Forest,2,Campfire,0.4,39.48222222,-120.1663889
San Bernardino Unit,0,Missing/Undefined,0.5,34.13181,-117.227876
San Luis Obispo Unit,0,Missing/Undefined,3,35.230434,-120.641292
Amador-El Dorado Unit,0,Missing/Undefined,1,38.240062,-120.947211
Tulare Unit,0,Lightning,0.01,36.214683,-118.67145
Shasta-Trinity Unit,0,Miscellaneous,0.01,40.510975,-122.224058
San Bernardino Unit,,Miscellaneous,0.1,34.061037,-117.317929
Nevada-Yuba-Placer Unit,,Miscellaneous,0.01,38.816666,-121.116666
Angeles National Forest,0,Equipment Use,0.1,34.56194444,-118.6822222
Angeles National Forest,0,Campfire,0.1,34.52694444,-118.5325
Sequoia National Forest,,Lightning,0.89,35.99305556,-118.4513889
San Benito-Monterey Unit,0,Miscellaneous,0.25,36.26159,-121.179201
Nevada-Yuba-Placer Unit,0,Arson,0.5,39.207667,-121.405633
Mendocino Unit,0,Miscellaneous,0.01,39.365926,-123.233855
Shasta-Trinity Unit,0,Miscellaneous,0.1,40.48338,-122.312449
Riverside Unit,0,Missing/Undefined,0.1,33.878542,-117.530584
Lassen-Modoc Unit,0,Lightning,0.1,40.315183,-120.85665
Mendocino Unit,0,Miscellaneous,0.01,39.365926,-123.233855
Fresno-Kings Unit,0,Arson,9.4,36.122066,-120.37448
Sonoma-Lake Napa Unit,0,Missing/Undefined,1,39.022133,-122.698617
Sonoma-Lake Napa Unit,,Smoking,0.01,38.161109,-122.236986
Riverside Unit,0,Missing/Undefined,0.1,33.950292,-117.212863
Mendocino Unit,0,Miscellaneous,0.01,39.365926,-123.233855
San Luis Obispo Unit,0,Miscellaneous,0.5,35.543159,-120.703124
Amador-El Dorado Unit,0,Missing/Undefined,1,38.282528,-120.935294
Riverside Unit,0,Missing/Undefined,0.1,33.920664,-116.676508
Santa Barbara County Fire Department,,Arson,0.35,34.733333,-120.333333
Mendocino Unit,0,Miscellaneous,0.01,39.365926,-123.233855
Fresno-Kings Unit,0,Equipment Use,1.79,37.069967,-119.510724
Sequoia National Forest,2,Lightning,0.1,36.05555556,-118.1875
Sequoia National Forest,0,Lightning,0.1,35.92166667,-118.3725
Sequoia National Forest,0,Lightning,0.7,35.42722222,-118.3872222
Sequoia National Forest,0,Lightning,0.1,35.42555556,-118.3877778
Tahoe National Forest,0,Miscellaneous,0.1,39.59694444,-120.3497222
Mojave National Preserve,0,Equipment Use,0.1,34.8181,-115.3433
Santa Clara Unit,0,Missing/Undefined,0.03,37.145483,-121.986817
Siskiyou Unit,0,Arson,0.01,41.352767,-122.3681
Humboldt-Del Norte Unit,0,Lightning,0.1,40.190667,-123.670667
Monte Vista Unit,0,Missing/Undefined,0.01,32.578505,-116.94512
Sonoma-Lake Napa Unit,,Arson,0.15,39.020779,-122.677505
Sonoma-Lake Napa Unit,,Arson,0.03,39.020779,-122.677505
Fresno-Kings Unit,0,Miscellaneous,0.25,36.236825,-120.314211
Riverside Unit,0,Miscellaneous,0.01,33.660023,-115.805957
San Luis Obispo Unit,0,Miscellaneous,0.75,35.542317,-120.77155
Fresno-Kings Unit,,Miscellaneous,1,36.269457,-119.624824
Nevada-Yuba-Placer Unit,,Equipment Use,0.01,39.250727,-121.027236
Butte Unit,0,Missing/Undefined,0.1,39.833948,-121.597002
Siskiyou Unit,0,Debris Burning,0.1,41.183333,-122.266667
Lassen National Forest,0,Lightning,0.3,40.20555556,-121.4927778
Sequoia National Forest,,Lightning,0.17,34.36527778,-118.5666667
Stanislaus National Forest,0,Campfire,0.01,38.22527778,-119.9883333
Angeles National Forest,0,Equipment Use,11,34.55805556,-118.6747222
Lake Tahoe Basin Management Unit,0,Smoking,0.25,38.93972222,-119.9544444
Eldorado National Forest,,Miscellaneous,0.5,38.76416667,-120.4358333
Klamath National Forest,0,Campfire,0.28,41.645,-123.1158333
Sequoia National Forest,,Lightning,0.2,36.01777778,-118.1833333
Fort Yuma Agency,1,Fireworks,0.1,32.8133,-114.5139
Sonoma-Lake Napa Unit,0,Miscellaneous,0.12,38.385017,-122.529817
Sonoma-Lake Napa Unit,0,Miscellaneous,0.32,38.367869,-122.91432
Santa Clara Unit,0,Missing/Undefined,0.1,37.002117,-121.521733
Amador-El Dorado Unit,0,Equipment Use,0.25,38.215333,-121.088167
Riverside Unit,0,Children,0.01,33.499594,-117.098105
Santa Clara Unit,,Equipment Use,0.5,37.82648,-121.937359
Tulare Unit,,Miscellaneous,36,35.873611,-118.758056
Santa Clara Unit,0,Miscellaneous,2,37.83115,-121.654833
Nevada-Yuba-Placer Unit,0,Missing/Undefined,0.9,38.795586,-121.297171
Shasta-Trinity National Forest,2,Campfire,52.5,41.49527778,-122.1402778
Inyo National Forest,,Lightning,0.1,36.22944444,-118.1061111
Inyo National Forest,,Lightning,0.1,36.42138889,-118.1491667
Hoopa Valley Tribe,0,Arson,0.3,41.0492,-123.6864
Hoopa Valley Tribe,0,Arson,0.1,41.0817,-123.6911
Tulare Unit,0,Equipment Use,0.7,36.183274,-118.799288
Sonoma-Lake Napa Unit,,Debris Burning,0.01,38.245437,-122.323108
Monte Vista Unit,,Missing/Undefined,0.03,33.074152,-116.578655
Shasta-Trinity Unit,0,Miscellaneous,1.5,40.52031,-122.17977
Amador-El Dorado Unit,,Missing/Undefined,0.25,38.675377,-121.366811
Tulare Unit,,Missing/Undefined,0.1,36.329891,-119.2538
Butte Unit,0,Debris Burning,0.01,39.447373,-121.650752
Humboldt-Del Norte Unit,,Smoking,0.01,40.865379,-124.083734
Shasta-Trinity Unit,0,Arson,0.04,40.505083,-121.96335
Merced-Mariposa Unit,0,Missing/Undefined,0.1,37.139904,-120.869604
Merced-Mariposa Unit,0,Debris Burning,0.01,37.295176,-120.45318
Amador-El Dorado Unit,0,Miscellaneous,0.1,38.865599,-119.997011
Tahoe National Forest,0,Smoking,0.1,39.31666667,-120.8933333
Cleveland National Forest,0,Campfire,0.2,33.64222222,-117.3608333
Hoopa Valley Tribe,0,Arson,0.2,41.0139,-123.6767
Northern California District,0,Missing/Undefined,0.2,40.8881,-120.2108
Northern California District,0,Missing/Undefined,0.1,40.0178,-120.1178
Fresno-Kings Unit,0,Miscellaneous,4,36.785921,-119.56506
Mendocino Unit,0,Miscellaneous,0.1,38.955213,-123.592758
Merced-Mariposa Unit,0,Missing/Undefined,0.15,37.238847,-121.085811
Siskiyou Unit,0,Missing/Undefined,0.1,41.71725,-122.681217
San Luis Obispo Unit,,Miscellaneous,0.1,35.726998,-120.194776
Riverside Unit,0,Missing/Undefined,0.01,33.661104,-117.306114
Shasta-Trinity Unit,0,Miscellaneous,0.25,40.523667,-121.816383
Riverside Unit,0,Miscellaneous,0.01,33.676107,-117.328688
Santa Clara Unit,0,Missing/Undefined,6,37.978167,-122.199667
Tahoe National Forest,0,Campfire,0.1,39.23055556,-120.1652778
Plumas National Forest,0,Miscellaneous,0.1,39.96138889,-120.8955556
Hoopa Valley Tribe,0,Arson,0.1,41.0478,-123.6728
Hoopa Valley Tribe,0,Arson,2,41.0792,-123.6869
Amador-El Dorado Unit,0,Missing/Undefined,0.34,38.895437,-120.889486
Butte Unit,0,Equipment Use,0.1,39.783725,-121.596882
San Luis Obispo Unit,0,Miscellaneous,3.5,35.782742,-120.202089
San Benito-Monterey Unit,4,Miscellaneous,690,36.691685,-121.340854
Sonoma-Lake Napa Unit,,Miscellaneous,0.01,38.501977,-123.002548
Shasta-Trinity Unit,0,Arson,0.1,40.4671,-122.338717
Santa Clara Unit,0,Miscellaneous,2.25,37.731,-121.633833
Sonoma-Lake Napa Unit,,Missing/Undefined,0.01,38.305468,-122.337656
Nevada-Yuba-Placer Unit,0,Miscellaneous,4,38.905426,-121.306271
Butte Unit,0,Miscellaneous,0.1,39.713905,-121.711579
Tulare Unit,0,Missing/Undefined,1.4,36.140277,-118.972222
Riverside Unit,0,Children,0.15,33.690295,-117.373785
Tuolumne-Calaveras Unit,,Children,0.75,37.61761916,-120.9385702
Shasta-Trinity National Forest,1,Campfire,1,41.11972222,-122.2069444
Cleveland National Forest,0,Equipment Use,0.1,33.65111111,-117.3938889
Six Rivers National Forest,,Miscellaneous,1,40.33,-123.3433333
Lake Tahoe Basin Management Unit,0,Campfire,0.01,38.84888889,-120.0494444
Hoopa Valley Tribe,0,Arson,0.1,41.0231,-123.6631
Hoopa Valley Tribe,0,Arson,1,41.0644,-123.6844
Sonoma-Lake Napa Unit,0,Miscellaneous,0.01,38.535451,-123.166373
Fresno-Kings Unit,0,Missing/Undefined,0.1,37.041342,-119.423037
Nevada-Yuba-Placer Unit,0,Missing/Undefined,0.13,39.0866,-120.96225
Amador-El Dorado Unit,,Children,0.01,38.647975,-121.329768
San Mateo-Santa Cruz Unit,0,Miscellaneous,0.1,37.05584,-121.97815
Butte Unit,0,Equipment Use,250,39.493974,-121.735458
San Mateo-Santa Cruz Unit,,Miscellaneous,0.01,37.59888,-122.381795
Tehama-Glenn Unit,0,Miscellaneous,0.1,40.043829,-122.100169
San Benito-Monterey Unit,0,Missing/Undefined,0.01,36.403444,-121.316493
Butte Unit,0,Miscellaneous,1,39.705177,-121.732599
Nevada-Yuba-Placer Unit,0,Missing/Undefined,0.12,39.199183,-120.7655
Nevada-Yuba-Placer Unit,0,Equipment Use,0.1,39.089772,-120.953232
Fresno-Kings Unit,,Arson,0.1,36.608612,-119.541172
Monte Vista Unit,,Missing/Undefined,0.25,33.388859,-117.255707
Los Padres National Forest,1,Lightning,0.1,34.81916667,-119.3816667
Los Padres National Forest,1,Lightning,0.1,34.82888889,-119.5063889
Los Padres National Forest,1,Lightning,0.1,34.80972222,-119.5422222
Cleveland National Forest,0,Equipment Use,0.1,33.60222222,-117.4575
Shasta-Trinity National Forest,0,Debris Burning,0.5,40.42805556,-123.2297222
Hoopa Valley Tribe,0,Arson,0.1,41.0322,-123.6628
Fresno-Kings Unit,,Miscellaneous,0.25,36.836499,-120.529799
Sonoma-Lake Napa Unit,,Missing/Undefined,2,38.202177,-122.619619
San Luis Obispo Unit,0,Arson,0.03,35.136082,-120.622987
Riverside Unit,1,Lightning,1,33.924623,-117.174113
Amador-El Dorado Unit,,Missing/Undefined,0.01,38.604987,-121.342574
Mendocino Unit,0,Miscellaneous,0.08,39.38492,-123.221469
Merced-Mariposa Unit,0,Miscellaneous,3,37.333195,-120.504493
Santa Barbara County Fire Department,,Missing/Undefined,0.2,34.839508,-120.306367
Monte Vista Unit,,Missing/Undefined,0.1,33.008429,-116.914596
Orange County Fire Department,,Arson,0.1,33.77356,-117.884808
Fresno-Kings Unit,,Miscellaneous,0.5,36.821399,-120.530098
Merced-Mariposa Unit,0,Arson,1,37.287921,-120.309675
Tehama-Glenn Unit,0,Miscellaneous,0.01,40.350766,-122.352275
Fresno-Kings Unit,,Lightning,0.01,36.092471,-119.564192
San Benito-Monterey Unit,0,Missing/Undefined,0.1,36.882553,-121.561634
Tuolumne-Calaveras Unit,,Missing/Undefined,3.9,37.62379426,-120.7003476
Tuolumne-Calaveras Unit,,Missing/Undefined,2,37.67223469,-120.8983561
Angeles National Forest,0,Lightning,0.1,34.37694444,-117.6683333
Los Padres National Forest,1,Lightning,0.1,34.78916667,-119.9502778
Six Rivers National Forest,0,Debris Burning,0.1,40.80166667,-123.6027778
Sequoia National Forest,,Lightning,0.1,35.74833333,-118.5766667
California Desert District,7,Lightning,77.2,33.4844,-115.8367
Joshua Tree National Monument,1,Lightning,0.1,33.93925,-116.18331
Joshua Tree National Monument,4,Lightning,0.1,34.04964,-116.26964
Sequoia & Kings Canyon National Parks,18,Lightning,0.1,36.3817,-118.743897
San Bernardino Unit,0,Lightning,1,34.12308,-117.242136
Shasta-Trinity Unit,0,Missing/Undefined,0.3,40.478836,-122.342613
Merced-Mariposa Unit,0,Miscellaneous,0.1,37.331738,-120.527909
Tulare Unit,,Lightning,0.02,36.336151,-119.308965
San Bernardino Unit,,Lightning,100,34.261333,-116.826478
Tulare Unit,,Lightning,0.01,36.315547,-119.332644
Riverside Unit,0,Lightning,0.01,33.733452,-116.231792
Riverside Unit,0,Miscellaneous,0.1,33.736642,-116.378849
Merced-Mariposa Unit,0,Missing/Undefined,2,37.069059,-120.274507
Santa Barbara County Fire Department,,Missing/Undefined,0.2,34.916666,-120.166666
Humboldt-Del Norte Unit,0,Miscellaneous,0.01,40.27611,-123.63528
Riverside Unit,0,Miscellaneous,0.2,33.608687,-116.112083
Riverside Unit,0,Lightning,0.1,33.743821,-116.398228
Tulare Unit,0,Lightning,0.1,36.439571,-118.906631
Tulare Unit,,Missing/Undefined,0.1,36.34795,-119.285348
Riverside Unit,0,Miscellaneous,1,33.631865,-116.181193
Riverside Unit,0,Miscellaneous,0.01,33.749882,-116.308885
Nevada-Yuba-Placer Unit,0,Arson,0.25,39.080308,-121.128622
Shasta-Trinity Unit,0,Children,0.1,40.605,-122.460717
San Bernardino National Forest,,Miscellaneous,1,34.15416667,-117.2361111
Sequoia National Forest,0,Lightning,0.1,36.16833333,-118.5847222
Sequoia National Forest,,Miscellaneous,0.5,36.01916667,-118.5011111
Sequoia National Forest,0,Lightning,0.1,36.16888889,-118.6005556
Lake Tahoe Basin Management Unit,0,Debris Burning,0.5,38.87805556,-120.0777778
Sequoia National Forest,,Lightning,1.6,35.43472222,-118.4002778
Sierra National Forest,0,Lightning,0.1,37.41861111,-119.1727778
Hoopa Valley Tribe,0,Arson,0.2,41.0917,-123.7136
